food_id,protein,fat,endorsement
1211,2.8,1.1,Low Fat
1094,3.0,0.2,Low Fat
1186,21.0,15.7,Premium Food
892,69.0,87.5,Premium Food
2155,65.4,12.0,Premium Food
438,2.0,6.1,Moderate Food
1825,36.7,17.1,Premium Food
1152,6.0,8.2,Moderate Food
1443,7.9,15.0,Premium Food
543,4.4,4.4,Low Fat
184,4.7,0.2,Low Fat
72,0.5,0.1,Low Fat
2216,22.7,5.0,Moderate Food
2121,2.9,0.7,Low Fat
704,2.1,0.6,Low Fat
81,2.8,0.5,Low Fat
1541,0.8,4.8,Low Fat
1454,4.9,0.7,Low Fat
1700,5.2,0.3,Low Fat
833,20.7,10.6,Premium Food
16,25.9,2.1,Low Fat
1562,60.5,49.4,Premium Food
710,0.0,1.7,Low Fat
1131,10.8,6.0,Moderate Food
1867,0.0,4.5,Low Fat
1225,1.5,0.4,Low Fat
990,3.8,5.2,Moderate Food
508,0.8,1.8,Low Fat
1520,5.5,0.7,Low Fat
1851,2.3,3.9,Low Fat
1128,9.0,6.1,Moderate Food
1765,1.5,2.0,Low Fat
756,18.5,8.1,Moderate Food
1376,4.9,7.2,Moderate Food
2365,2.3,0.3,Low Fat
2113,4.5,5.0,Moderate Food
377,28.3,36.2,Premium Food
920,7.0,7.7,Moderate Food
473,20.1,23.4,Premium Food
709,4.6,16.4,Premium Food
2009,0.4,0.6,Low Fat
288,1.8,0.2,Low Fat
1686,9.2,0.3,Low Fat
53,3.0,15.6,Premium Food
1574,24.8,15.1,Premium Food
1977,4.6,2.7,Low Fat
1942,67.9,37.1,Premium Food
1026,0.1,6.1,Moderate Food
2329,37.7,11.6,Premium Food
2183,0.2,0.2,Low Fat
206,2.2,0.2,Low Fat
2214,98.4,17.2,Premium Food
1447,8.4,15.8,Premium Food
1263,6.7,6.6,Moderate Food
1072,4.1,0.2,Low Fat
368,7.0,2.5,Low Fat
137,0.086,0.042,Low Fat
604,8.1,4.5,Low Fat
1045,11.7,20.5,Premium Food
1801,4.6,10.9,Premium Food
144,155.8,35.1,Premium Food
1722,4.2,0.9,Low Fat
83,0.0,14.0,Premium Food
547,33.3,2.2,Low Fat
1446,37.7,71.9,Premium Food
837,5.0,4.5,Low Fat
1265,4.6,5.9,Moderate Food
1899,0.1,2.7,Low Fat
1125,78.1,14.1,Premium Food
1355,0.3,1.6,Low Fat
707,4.8,16.7,Premium Food
536,3.9,13.3,Premium Food
39,1.2,0.4,Low Fat
1316,2.3,0.3,Low Fat
1982,0.07,0.9,Low Fat
1683,1.2,0.2,Low Fat
186,37.0,24.0,Premium Food
1399,5.9,7.3,Moderate Food
2256,3.8,0.6,Low Fat
253,46.4,32.7,Premium Food
1102,85.8,60.7,Premium Food
313,6.8,4.4,Low Fat
2220,62.9,23.8,Premium Food
2172,4.6,1.8,Low Fat
1605,104.3,17.8,Premium Food
1586,23.1,14.7,Premium Food
1156,36.8,1.2,Low Fat
1459,6.0,27.1,Premium Food
1546,0.0,13.6,Premium Food
547,33.3,2.2,Low Fat
471,18.1,17.0,Premium Food
2132,0.0,218.0,Premium Food
27,9.3,3.9,Low Fat
1759,1.0,0.2,Low Fat
1439,1.2,3.0,Low Fat
1898,0.1,2.7,Low Fat
111,1.6,0.3,Low Fat
586,33.4,1.5,Low Fat
1784,0.081,0.2,Low Fat
1717,2.5,1.4,Low Fat
965,24.3,6.6,Moderate Food
1907,44.7,2.9,Low Fat
1886,0.5,1.9,Low Fat
1750,2.4,1.2,Low Fat
1358,0.5,0.084,Low Fat
999,11.1,2.4,Low Fat
2307,2.5,1.1,Low Fat
1149,11.9,0.4,Low Fat
2183,0.2,0.2,Low Fat
1748,1.6,0.4,Low Fat
2386,5.0,1.5,Low Fat
500,5.2,6.3,Moderate Food
1133,0.5,0.026,Low Fat
789,15.4,25.3,Premium Food
1146,6.9,0.4,Low Fat
488,5.0,14.3,Premium Food
982,30.0,0.8,Low Fat
412,1.0,0.5,Low Fat
736,2.0,0.3,Low Fat
1475,11.4,0.5,Low Fat
2142,0.4,0.096,Low Fat
1853,31.3,4.5,Low Fat
342,0.3,0.092,Low Fat
2087,1.0,0.1,Low Fat
1878,0.0,218.0,Premium Food
970,72.9,22.6,Premium Food
2227,61.2,19.4,Premium Food
43,0.4,0.3,Low Fat
1152,6.0,8.2,Moderate Food
392,4.4,18.0,Premium Food
1384,25.0,3.6,Low Fat
2238,0.071,0.017,Low Fat
1881,4.3,0.5,Low Fat
1956,0.2,0.089,Low Fat
2332,16.9,1.2,Low Fat
1612,4.0,0.7,Low Fat
1551,202.0,188.9,Premium Food
2168,5.0,1.5,Low Fat
1638,0.4,0.3,Low Fat
153,10.1,16.3,Premium Food
2162,0.0,5.0,Moderate Food
33,0.035,0.087,Low Fat
1065,0.1,0.002,Low Fat
798,5.8,1.4,Low Fat
1694,0.9,0.2,Low Fat
1656,0.8,0.5,Low Fat
1845,2.6,3.2,Low Fat
1058,3.6,0.8,Low Fat
867,0.9,0.089,Low Fat
1140,0.032,0.002,Low Fat
1242,4.3,17.8,Premium Food
1151,38.2,1.2,Low Fat
178,3.3,5.8,Moderate Food
718,0.3,0.063,Low Fat
1216,13.7,17.3,Premium Food
85,0.0,218.0,Premium Food
1771,8.1,2.3,Low Fat
1584,92.1,15.6,Premium Food
976,0.3,0.4,Low Fat
826,15.1,19.6,Premium Food
884,0.2,0.026,Low Fat
1540,1.0,0.3,Low Fat
2038,1.4,0.2,Low Fat
2253,19.6,15.3,Premium Food
38,2.0,1.4,Low Fat
2313,3.5,1.0,Low Fat
1036,15.5,34.9,Premium Food
2317,1.1,0.1,Low Fat
1595,23.3,4.5,Low Fat
2040,2.0,0.002,Low Fat
1522,3.5,4.6,Low Fat
1612,4.0,0.7,Low Fat
1245,2.6,1.2,Low Fat
1884,0.4,0.039,Low Fat
2189,1.4,7.2,Moderate Food
2005,9.7,1.5,Low Fat
1689,2.4,3.9,Low Fat
2309,4.9,11.5,Premium Food
609,3.9,5.5,Moderate Food
2364,2.0,0.2,Low Fat
338,38.9,12.2,Premium Food
2114,0.2,0.095,Low Fat
2202,6.4,2.1,Low Fat
532,79.5,14.9,Premium Food
603,9.6,4.2,Low Fat
1287,0.2,0.2,Low Fat
220,17.9,28.4,Premium Food
840,12.5,1.3,Low Fat
654,14.4,0.7,Low Fat
1310,19.7,1.1,Low Fat
1348,0.09,0.9,Low Fat
9,3.4,0.4,Low Fat
1890,1.3,0.092,Low Fat
1937,28.1,18.2,Premium Food
1261,1.8,0.1,Low Fat
2380,8.2,0.2,Low Fat
2101,0.091,0.068,Low Fat
2017,9.6,23.7,Premium Food
360,1.5,0.3,Low Fat
1693,1.7,0.2,Low Fat
203,0.8,0.078,Low Fat
510,2.2,0.3,Low Fat
1818,1.4,22.8,Premium Food
1622,16.0,67.1,Premium Food
1010,4.5,18.7,Premium Food
49,0.6,0.2,Low Fat
558,1.1,0.7,Low Fat
1654,33.7,10.9,Premium Food
4,1.0,0.7,Low Fat
1890,1.3,0.092,Low Fat
939,0.0,13.6,Premium Food
1308,14.2,8.8,Moderate Food
1230,1.6,2.7,Low Fat
1648,27.8,20.0,Premium Food
533,0.6,0.1,Low Fat
509,3.1,6.9,Moderate Food
299,5.5,2.6,Low Fat
956,35.5,24.8,Premium Food
340,1.9,0.3,Low Fat
1742,11.7,16.1,Premium Food
1678,2.7,0.7,Low Fat
701,9.2,0.4,Low Fat
69,8.1,9.3,Moderate Food
1328,3.1,1.3,Low Fat
1778,1.6,1.3,Low Fat
254,79.0,56.1,Premium Food
194,10.0,3.4,Low Fat
2259,0.0,8.0,Moderate Food
1652,28.3,8.6,Moderate Food
631,2.2,0.9,Low Fat
66,6.2,5.4,Moderate Food
1425,15.5,4.1,Low Fat
2007,26.6,3.7,Low Fat
350,15.7,11.6,Premium Food
2267,30.4,1.9,Low Fat
1049,0.5,0.045,Low Fat
2052,0.6,0.042,Low Fat
373,5.0,10.0,Moderate Food
371,1.1,0.2,Low Fat
1082,3.2,0.2,Low Fat
724,2.3,10.3,Premium Food
750,11.4,4.0,Low Fat
103,12.1,0.9,Low Fat
25,0.3,0.7,Low Fat
1791,8.3,1.2,Low Fat
193,123.4,77.3,Premium Food
236,0.8,1.5,Low Fat
318,5.7,2.0,Low Fat
1136,68.6,74.9,Premium Food
179,9.2,15.1,Premium Food
1181,2.3,22.8,Premium Food
1476,11.6,0.6,Low Fat
2014,0.0,13.6,Premium Food
2052,0.6,0.042,Low Fat
1328,3.1,1.3,Low Fat
2008,1.6,0.2,Low Fat
391,15.4,14.0,Premium Food
1179,1.7,4.7,Low Fat
2096,30.8,17.9,Premium Food
2116,2.1,0.7,Low Fat
598,1.6,7.6,Moderate Food
809,2.3,3.0,Low Fat
496,0.8,3.2,Low Fat
957,65.1,136.1,Premium Food
1080,3.0,0.047,Low Fat
1871,1.2,0.007,Low Fat
1639,1.7,6.0,Moderate Food
565,0.0,71.5,Premium Food
411,36.3,16.1,Premium Food
1106,81.2,77.4,Premium Food
1414,2.1,0.5,Low Fat
1057,0.071,0.2,Low Fat
2010,0.8,3.2,Low Fat
2375,2.4,12.7,Premium Food
2239,1.5,0.2,Low Fat
95,28.1,20.1,Premium Food
2384,5.2,4.9,Low Fat
1601,6.1,2.1,Low Fat
2325,9.6,26.6,Premium Food
2264,5.9,10.6,Premium Food
685,20.4,9.1,Moderate Food
2152,47.2,14.4,Premium Food
1798,51.8,59.1,Premium Food
2175,28.8,7.8,Moderate Food
291,27.8,18.0,Premium Food
1426,1.9,0.1,Low Fat
1618,15.2,64.2,Premium Food
2359,4.6,0.6,Low Fat
687,12.8,24.7,Premium Food
1218,8.9,8.9,Moderate Food
1966,6.4,0.9,Low Fat
1853,31.3,4.5,Low Fat
1582,53.5,8.6,Moderate Food
464,13.4,6.7,Moderate Food
917,259.8,550.7,Premium Food
2371,3.6,9.9,Moderate Food
617,0.0,0.09,Low Fat
721,2.7,0.9,Low Fat
1973,20.7,8.9,Moderate Food
326,1.1,3.6,Low Fat
1499,0.9,0.3,Low Fat
880,0.0,0.4,Low Fat
2027,4.1,0.4,Low Fat
1082,3.2,0.2,Low Fat
779,3.6,0.063,Low Fat
912,0.3,0.2,Low Fat
197,8.0,2.9,Low Fat
1829,11.3,29.7,Premium Food
2017,9.6,23.7,Premium Food
538,2.5,0.4,Low Fat
1470,0.5,0.9,Low Fat
1708,0.9,0.2,Low Fat
228,4.3,0.5,Low Fat
1958,25.4,4.2,Low Fat
1701,27.1,27.5,Premium Food
1563,43.2,28.1,Premium Food
1881,4.3,0.5,Low Fat
2395,0.7,0.7,Low Fat
2012,2.7,1.0,Low Fat
959,17.2,6.1,Moderate Food
1628,2.6,11.0,Premium Food
244,1.1,0.5,Low Fat
391,15.4,14.0,Premium Food
899,0.4,0.7,Low Fat
1674,1.0,0.06,Low Fat
639,22.1,1.1,Low Fat
1868,1.6,4.5,Low Fat
2248,5.8,3.9,Low Fat
664,2.8,0.2,Low Fat
348,2.8,0.6,Low Fat
1437,1.8,4.8,Low Fat
673,5.6,10.4,Premium Food
363,0.3,0.045,Low Fat
584,5.1,1.4,Low Fat
743,145.7,498.8,Premium Food
1427,8.3,2.8,Low Fat
491,1.6,6.4,Moderate Food
1802,10.1,0.7,Low Fat
730,57.7,68.1,Premium Food
1733,0.8,0.2,Low Fat
583,0.0,3.4,Low Fat
61,0.9,0.2,Low Fat
303,1.8,0.2,Low Fat
1099,3.0,2.6,Low Fat
1439,1.2,3.0,Low Fat
696,0.0,13.6,Premium Food
1673,32.8,11.0,Premium Food
1403,4.1,7.0,Moderate Food
1423,11.0,6.0,Moderate Food
1050,0.7,0.4,Low Fat
994,8.3,18.3,Premium Food
2155,65.4,12.0,Premium Food
216,17.0,31.1,Premium Food
1521,2.7,0.7,Low Fat
2295,5.2,1.0,Low Fat
1284,3.0,6.4,Moderate Food
45,0.045,0.063,Low Fat
485,0.013,0.055,Low Fat
804,0.059,0.06,Low Fat
1826,0.0,13.6,Premium Food
2362,8.3,12.7,Premium Food
110,1.4,0.3,Low Fat
2044,1.8,2.3,Low Fat
1840,3.6,0.1,Low Fat
79,15.8,11.0,Premium Food
1552,2.1,3.1,Low Fat
1428,1.4,0.4,Low Fat
2174,25.8,34.9,Premium Food
1722,4.2,0.9,Low Fat
2311,3.4,1.5,Low Fat
1838,3.1,0.2,Low Fat
987,75.7,5.4,Moderate Food
568,0.0,13.6,Premium Food
1213,0.0,1.7,Low Fat
232,39.1,1.7,Low Fat
1732,2.4,0.3,Low Fat
741,8.2,2.0,Low Fat
1697,24.1,19.8,Premium Food
1350,0.2,0.034,Low Fat
1430,3.0,0.6,Low Fat
190,21.9,10.0,Moderate Food
1170,1.2,0.1,Low Fat
1462,2.8,22.6,Premium Food
137,0.086,0.042,Low Fat
1911,82.1,17.3,Premium Food
2231,83.1,10.0,Moderate Food
1344,3.9,2.1,Low Fat
1556,55.8,15.4,Premium Food
205,0.8,0.085,Low Fat
1120,64.5,54.2,Premium Food
665,1.2,2.3,Low Fat
1871,1.2,0.007,Low Fat
1053,0.2,0.069,Low Fat
1109,4.6,7.5,Moderate Food
2190,0.0,13.6,Premium Food
1738,65.5,12.3,Premium Food
750,11.4,4.0,Low Fat
330,1.3,1.0,Low Fat
1923,2.3,0.7,Low Fat
1077,0.005,0.069,Low Fat
1641,58.4,3.2,Low Fat
994,8.3,18.3,Premium Food
1749,15.8,24.6,Premium Food
22,0.0,13.6,Premium Food
1383,18.7,2.0,Low Fat
2100,9.1,7.4,Moderate Food
719,2.4,1.8,Low Fat
2038,1.4,0.2,Low Fat
2251,4.3,4.0,Low Fat
875,6.0,1.7,Low Fat
1392,2.1,3.0,Low Fat
103,12.1,0.9,Low Fat
609,3.9,5.5,Moderate Food
1599,200.6,303.5,Premium Food
292,13.6,11.2,Premium Food
2202,6.4,2.1,Low Fat
380,11.7,9.7,Moderate Food
1136,68.6,74.9,Premium Food
815,2.6,0.7,Low Fat
1549,13.2,402.3,Premium Food
2268,30.4,1.9,Low Fat
402,0.0,0.032,Low Fat
909,8.6,10.1,Premium Food
552,2.6,0.2,Low Fat
138,10.3,2.5,Low Fat
601,4.1,3.0,Low Fat
2090,0.2,2.5,Low Fat
1704,23.8,23.6,Premium Food
2271,6.2,0.8,Low Fat
1748,1.6,0.4,Low Fat
429,4.6,13.6,Premium Food
155,6.0,2.3,Low Fat
1529,0.2,0.2,Low Fat
158,8.7,5.5,Moderate Food
532,79.5,14.9,Premium Food
1119,75.2,97.3,Premium Food
373,5.0,10.0,Moderate Food
211,7.1,16.5,Premium Food
1913,26.4,37.5,Premium Food
1088,4.6,0.3,Low Fat
2082,0.049,0.6,Low Fat
1187,20.8,15.6,Premium Food
2309,4.9,11.5,Premium Food
63,0.6,0.084,Low Fat
2280,0.5,0.3,Low Fat
834,19.4,3.0,Low Fat
503,1.0,5.5,Moderate Food
2073,0.2,0.3,Low Fat
2137,9.6,9.9,Moderate Food
1140,0.032,0.002,Low Fat
1450,0.7,0.2,Low Fat
533,0.6,0.1,Low Fat
1108,16.1,14.8,Premium Food
1751,2.4,1.3,Low Fat
1017,33.0,16.6,Premium Food
919,1.6,0.5,Low Fat
1845,2.6,3.2,Low Fat
2303,19.0,0.8,Low Fat
1966,6.4,0.9,Low Fat
249,6.6,1.4,Low Fat
1377,24.2,29.2,Premium Food
906,3.5,0.3,Low Fat
286,22.4,0.9,Low Fat
660,0.6,0.4,Low Fat
649,3.0,4.0,Low Fat
887,0.069,0.052,Low Fat
1108,16.1,14.8,Premium Food
2065,11.6,8.8,Moderate Food
350,15.7,11.6,Premium Food
2393,2.1,0.6,Low Fat
542,0.8,0.057,Low Fat
1162,24.8,1.1,Low Fat
1495,18.5,92.3,Premium Food
196,126.8,80.8,Premium Food
1026,0.1,6.1,Moderate Food
54,2.3,8.0,Moderate Food
682,14.8,17.6,Premium Food
1150,14.7,0.7,Low Fat
112,3.7,15.2,Premium Food
1695,1.2,1.0,Low Fat
1807,78.7,44.0,Premium Food
2367,40.6,2.2,Low Fat
512,7.1,50.4,Premium Food
2308,4.0,9.2,Moderate Food
1897,86.9,4.0,Low Fat
55,0.4,0.2,Low Fat
281,15.1,3.7,Low Fat
401,0.5,0.3,Low Fat
865,0.0,0.095,Low Fat
848,2.4,10.5,Premium Food
1198,0.06,0.083,Low Fat
962,26.6,4.7,Low Fat
1380,18.5,2.3,Low Fat
302,2.4,3.1,Low Fat
634,0.2,0.4,Low Fat
1527,2.3,0.6,Low Fat
1891,1.3,3.2,Low Fat
539,2.6,7.1,Moderate Food
136,14.9,2.9,Low Fat
430,5.3,2.9,Low Fat
863,3.8,20.6,Premium Food
2324,4.2,0.4,Low Fat
1716,1.9,0.5,Low Fat
1256,0.4,0.07,Low Fat
1330,7.0,1.9,Low Fat
2266,2.4,0.5,Low Fat
841,34.6,3.7,Low Fat
94,15.4,42.5,Premium Food
1768,32.2,18.0,Premium Food
322,0.2,0.089,Low Fat
1651,22.6,27.4,Premium Food
1473,12.3,10.9,Premium Food
1220,39.7,21.4,Premium Food
1825,36.7,17.1,Premium Food
1585,24.2,12.1,Premium Food
1024,0.0,2.0,Low Fat
1991,0.2,0.004,Low Fat
1773,0.0,3.1,Low Fat
861,2.6,5.1,Moderate Food
1239,12.8,5.1,Moderate Food
1305,0.028,0.002,Low Fat
2004,8.8,1.2,Low Fat
235,2.0,0.7,Low Fat
1313,1.6,0.5,Low Fat
2344,35.4,48.4,Premium Food
1191,2.5,0.8,Low Fat
1269,3.9,6.5,Moderate Food
1210,3.4,0.6,Low Fat
1286,2.2,0.2,Low Fat
1027,0.2,0.2,Low Fat
2373,2.2,9.3,Moderate Food
1666,2.7,0.5,Low Fat
1007,0.0,13.6,Premium Food
256,4.0,0.8,Low Fat
27,9.3,3.9,Low Fat
1952,38.2,72.4,Premium Food
1636,3.6,0.3,Low Fat
2307,2.5,1.1,Low Fat
1074,3.2,0.2,Low Fat
635,14.1,0.4,Low Fat
467,0.1,0.089,Low Fat
423,1.7,0.5,Low Fat
2284,3.2,1.2,Low Fat
1948,1.0,0.4,Low Fat
1850,7.7,7.5,Moderate Food
2097,5.1,3.2,Low Fat
1014,32.9,16.6,Premium Food
1276,0.6,0.044,Low Fat
601,4.1,3.0,Low Fat
402,0.0,0.032,Low Fat
1143,0.038,0.076,Low Fat
279,0.6,0.077,Low Fat
726,5.0,15.9,Premium Food
2270,2.0,5.1,Moderate Food
1657,0.091,0.043,Low Fat
432,34.4,25.5,Premium Food
1379,6.1,8.8,Moderate Food
1296,0.0,5.0,Moderate Food
992,19.2,16.3,Premium Food
1587,49.8,9.3,Moderate Food
1478,0.0,0.1,Low Fat
371,1.1,0.2,Low Fat
1094,3.0,0.2,Low Fat
436,171.1,138.6,Premium Food
493,0.9,4.5,Low Fat
961,31.0,5.1,Moderate Food
133,0.2,0.027,Low Fat
1708,0.9,0.2,Low Fat
1680,1.5,0.1,Low Fat
777,0.0,16.0,Premium Food
2087,1.0,0.1,Low Fat
847,2.4,9.2,Moderate Food
1655,3.0,0.9,Low Fat
1584,92.1,15.6,Premium Food
836,3.9,3.7,Low Fat
1053,0.2,0.069,Low Fat
202,3.7,0.3,Low Fat
108,6.7,22.3,Premium Food
34,31.3,25.4,Premium Food
1692,14.0,12.7,Premium Food
1016,9.8,4.9,Low Fat
1298,2.4,1.0,Low Fat
1986,9.2,4.7,Low Fat
1302,16.8,34.1,Premium Food
465,14.7,8.8,Moderate Food
1915,21.7,6.3,Moderate Food
1718,2.5,1.4,Low Fat
1501,0.3,0.3,Low Fat
472,19.6,19.7,Premium Food
2167,5.5,1.6,Low Fat
461,0.5,0.096,Low Fat
1646,0.3,0.029,Low Fat
84,32.8,16.6,Premium Food
529,76.9,60.5,Premium Food
1286,2.2,0.2,Low Fat
436,171.1,138.6,Premium Food
1587,49.8,9.3,Moderate Food
1066,1.3,1.3,Low Fat
2159,3.2,4.5,Low Fat
848,2.4,10.5,Premium Food
91,8.2,12.5,Premium Food
421,13.6,13.4,Premium Food
1394,4.7,1.2,Low Fat
997,28.7,21.3,Premium Food
1894,0.9,0.2,Low Fat
1442,3.8,8.5,Moderate Food
2139,6.2,11.6,Premium Food
1488,11.4,0.6,Low Fat
2358,53.6,7.3,Moderate Food
290,7.0,6.7,Moderate Food
910,5.2,6.0,Moderate Food
1395,0.2,0.066,Low Fat
214,4.7,12.2,Premium Food
814,0.3,0.3,Low Fat
924,5.8,8.5,Moderate Food
1375,2.0,0.3,Low Fat
74,0.6,0.3,Low Fat
1790,2.2,0.4,Low Fat
165,61.8,11.2,Premium Food
1287,0.2,0.2,Low Fat
89,3.3,10.2,Premium Food
1885,0.099,0.1,Low Fat
284,6.1,0.7,Low Fat
854,6.5,3.2,Low Fat
459,14.5,4.2,Low Fat
2209,38.9,32.6,Premium Food
2121,2.9,0.7,Low Fat
1531,0.9,0.3,Low Fat
1436,0.0,6.0,Moderate Food
1428,1.4,0.4,Low Fat
1781,0.8,1.1,Low Fat
580,26.8,36.3,Premium Food
1198,0.06,0.083,Low Fat
1664,1.6,0.006,Low Fat
2235,12.3,4.8,Low Fat
1701,27.1,27.5,Premium Food
756,18.5,8.1,Moderate Food
732,0.2,0.4,Low Fat
1649,39.1,29.9,Premium Food
521,4.6,2.9,Low Fat
481,79.2,41.2,Premium Food
143,3.3,7.8,Moderate Food
1765,1.5,2.0,Low Fat
1300,5.1,21.9,Premium Food
1295,9.5,3.1,Low Fat
1127,0.0,12.8,Premium Food
534,3.8,8.0,Moderate Food
910,5.2,6.0,Moderate Food
15,0.025,0.081,Low Fat
1321,76.5,2.7,Low Fat
1179,1.7,4.7,Low Fat
215,17.4,25.3,Premium Food
460,38.6,12.1,Premium Food
1474,6.2,4.5,Low Fat
2107,0.1,3.9,Low Fat
1767,22.6,15.3,Premium Food
132,0.7,0.3,Low Fat
2068,0.087,0.5,Low Fat
336,2.0,7.8,Moderate Food
1067,2.4,0.2,Low Fat
2011,0.4,2.3,Low Fat
1390,18.4,2.5,Low Fat
986,71.7,5.1,Moderate Food
1974,11.6,3.1,Low Fat
261,2.2,1.7,Low Fat
2189,1.4,7.2,Moderate Food
1601,6.1,2.1,Low Fat
863,3.8,20.6,Premium Food
618,5.8,12.0,Premium Food
1329,3.1,1.3,Low Fat
2032,5.0,0.5,Low Fat
2043,1.5,0.4,Low Fat
290,7.0,6.7,Moderate Food
1121,76.8,100.3,Premium Food
2079,0.3,0.093,Low Fat
1970,4.0,0.5,Low Fat
405,2.0,1.0,Low Fat
868,0.029,0.4,Low Fat
476,1.8,0.2,Low Fat
833,20.7,10.6,Premium Food
414,11.1,2.6,Low Fat
1655,3.0,0.9,Low Fat
1352,0.2,0.024,Low Fat
483,24.9,5.9,Moderate Food
2251,4.3,4.0,Low Fat
46,4.9,9.7,Moderate Food
2076,1.2,0.5,Low Fat
1698,29.0,28.3,Premium Food
1305,0.028,0.002,Low Fat
1567,63.1,159.1,Premium Food
1697,24.1,19.8,Premium Food
1705,0.4,0.012,Low Fat
1309,6.4,0.7,Low Fat
1916,9.5,4.0,Low Fat
1341,25.3,1.8,Low Fat
1683,1.2,0.2,Low Fat
396,5.0,22.0,Premium Food
2049,1.9,0.4,Low Fat
2196,0.0,75.0,Premium Food
1005,0.0,0.067,Low Fat
1879,48.4,3.0,Low Fat
1603,10.4,12.8,Premium Food
704,2.1,0.6,Low Fat
2074,0.057,0.013,Low Fat
1800,0.0,13.6,Premium Food
2355,0.5,0.031,Low Fat
491,1.6,6.4,Moderate Food
769,0.0,9.3,Moderate Food
1172,3.5,9.0,Moderate Food
1041,2.8,0.7,Low Fat
884,0.2,0.026,Low Fat
710,0.0,1.7,Low Fat
1425,15.5,4.1,Low Fat
765,3.3,2.2,Low Fat
689,1.9,0.7,Low Fat
1361,1.5,0.2,Low Fat
629,1.1,0.2,Low Fat
1745,0.5,0.1,Low Fat
24,2.0,5.7,Moderate Food
1611,31.4,37.2,Premium Food
2102,22.8,2.3,Low Fat
1648,27.8,20.0,Premium Food
1633,1.0,0.099,Low Fat
1608,39.9,12.8,Premium Food
1772,3.1,0.9,Low Fat
1759,1.0,0.2,Low Fat
1387,24.2,2.2,Low Fat
1520,5.5,0.7,Low Fat
1101,42.0,19.9,Premium Food
857,0.0,0.4,Low Fat
1793,2.7,1.1,Low Fat
1516,41.3,2.4,Low Fat
379,12.2,10.4,Premium Food
2182,50.9,23.1,Premium Food
2241,6.1,0.1,Low Fat
247,4.0,17.5,Premium Food
1081,0.5,0.095,Low Fat
1781,0.8,1.1,Low Fat
1944,4.0,1.5,Low Fat
36,0.6,0.2,Low Fat
1289,3.6,0.7,Low Fat
622,3.8,4.0,Low Fat
1931,18.0,0.1,Low Fat
1194,0.3,0.2,Low Fat
2023,4.7,12.1,Premium Food
1393,0.5,0.035,Low Fat
71,4.2,0.2,Low Fat
929,3.5,8.2,Moderate Food
263,1.7,0.3,Low Fat
484,0.2,7.1,Moderate Food
903,21.9,67.0,Premium Food
558,1.1,0.7,Low Fat
1414,2.1,0.5,Low Fat
2336,0.0,1.0,Low Fat
1169,4.9,0.6,Low Fat
686,12.6,5.3,Moderate Food
610,4.5,3.4,Low Fat
931,0.8,0.3,Low Fat
678,1.4,3.8,Low Fat
1796,10.0,1.4,Low Fat
192,47.7,25.2,Premium Food
914,0.0,5.0,Moderate Food
2127,2.4,3.3,Low Fat
627,11.2,2.7,Low Fat
372,6.4,9.3,Moderate Food
2059,0.045,0.002,Low Fat
573,4.5,9.7,Moderate Food
1387,24.2,2.2,Low Fat
718,0.3,0.063,Low Fat
1231,0.5,2.1,Low Fat
2153,32.9,19.0,Premium Food
1012,0.0,0.2,Low Fat
459,14.5,4.2,Low Fat
255,1.5,0.3,Low Fat
98,10.0,1.5,Low Fat
259,14.4,5.7,Moderate Food
2249,11.6,1.5,Low Fat
2337,3.9,2.5,Low Fat
1498,0.5,0.3,Low Fat
1090,0.07,0.067,Low Fat
1681,0.3,0.084,Low Fat
178,3.3,5.8,Moderate Food
2320,4.3,0.4,Low Fat
203,0.8,0.078,Low Fat
1768,32.2,18.0,Premium Food
864,1.4,0.2,Low Fat
51,1.1,0.8,Low Fat
927,0.4,0.9,Low Fat
1326,0.1,0.8,Low Fat
1615,81.6,91.1,Premium Food
745,1.3,1.4,Low Fat
1925,1.8,1.1,Low Fat
2215,95.2,14.0,Premium Food
900,3.5,2.5,Low Fat
1802,10.1,0.7,Low Fat
121,52.2,161.3,Premium Food
135,15.0,2.9,Low Fat
1269,3.9,6.5,Moderate Food
339,38.9,12.2,Premium Food
975,8.3,9.1,Moderate Food
646,2.5,1.1,Low Fat
1160,0.0,10.6,Premium Food
1582,53.5,8.6,Moderate Food
1457,4.6,0.4,Low Fat
1746,62.4,47.7,Premium Food
1296,0.0,5.0,Moderate Food
1912,84.4,22.2,Premium Food
1562,60.5,49.4,Premium Food
984,7.1,0.3,Low Fat
2391,0.0,4.4,Low Fat
1963,1.4,0.3,Low Fat
67,6.8,5.6,Moderate Food
1172,3.5,9.0,Moderate Food
1545,0.2,5.5,Moderate Food
1780,18.3,26.0,Premium Food
399,0.6,0.4,Low Fat
1389,23.9,3.3,Low Fat
2340,7.5,0.8,Low Fat
564,1.7,0.5,Low Fat
389,15.0,13.2,Premium Food
1591,69.8,26.5,Premium Food
156,7.0,7.9,Moderate Food
1637,1.5,1.8,Low Fat
406,8.0,6.5,Moderate Food
1796,10.0,1.4,Low Fat
160,8.1,1.3,Low Fat
2113,4.5,5.0,Moderate Food
1873,0.1,0.013,Low Fat
100,26.7,18.5,Premium Food
1607,39.4,11.2,Premium Food
723,37.7,1.4,Low Fat
1347,0.0,13.5,Premium Food
985,8.7,15.1,Premium Food
125,0.1,0.1,Low Fat
16,25.9,2.1,Low Fat
983,31.5,0.9,Low Fat
